id|name|link|faction_id|source_id|role|unit_composition|transport|power_points|priest|psyker|open_play_only|crusade_only|virtual|Cost|cost_per_unit|
000002565|War Dog Brigand|https://wahapedia.ru/wh40k9ed/factions/chaos-knights/War-Dog-Brigand|QT|000000070|Lords of War|If this unit contains 2 models, it has <b>Power Rating 16</b>. If this unit contains 3 models, it has <b>Power Rating 24</b>. Every model is equipped with: avenger chaincannon; daemonbreath spear; havoc multi-launcher.||8|||false|false|false||false|
000002566|War Dog Huntsman|https://wahapedia.ru/wh40k9ed/factions/chaos-knights/War-Dog-Huntsman|QT|000000070|Lords of War|If this unit contains 2 models, it has <b>Power Rating 16</b>. If this unit contains 3 models, it has <b>Power Rating 24</b>. Every model is equipped with: daemonbreath spear; daemonbreath meltagun; reaper chaintalon.||8|||false|false|false||false|
000002567|Knight Abominant|https://wahapedia.ru/wh40k9ed/factions/chaos-knights/Knight-Abominant|QT|000000070|Lords of War|A Knight Abominant is equipped with: diabolus heavy stubber; volkite combustor; balemace; electroscourge; titanic feet.||22||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> two psychic powers in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and two psychic powers from the <b><a href="/wh40k9ed/factions/chaos-knights/#Warp-Storm-Discipline">Warp Storm discipline</a></b>.|false|false|false||false|
000001249|Renegade Commander|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Commander|RaH|000000145|HQ|A Renegade Commander is equipped with: laspistol; brutal assault weapon.||2|||false|false|false||false|
000001250|Malefic Lord|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Malefic-Lord|RaH|000000145|HQ|A Malefic Lord is equipped with: bare hands.||3||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> one psychic power in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a>.|false|false|false||false|
000001251|Rogue Psyker Coven|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Rogue-Psyker-Coven|RaH|000000145|HQ|Every model is equipped with nothing.||2||This unit can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> one psychic power in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a>, and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a>.|false|false|false||false|
000001252|Renegade Cultists|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Cultists|RaH|000000145|Troops|If this unit contains between 11 and 20 or more models, it has <b>Power Rating 5</b>. If this unit contains 21 or more models, it has <b>Power Rating 7</b>. Every model is equipped with: autogun.||2|||false|false|false||false|
000001253|Renegade Militia Squad|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Militia-Squad|RaH|000000145|Troops|If this unit contains between 11 and 20 or more models, it has <b>Power Rating 6</b>. Every model is equipped with: autogun.||3|||false|false|false||false|
000001254|Renegade Mutant Rabble|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Mutant-Rabble|RaH|000000145|Troops|If this unit contains between 11 and 20 or more models, it has <b>Power Rating 7</b>. If this unit contains 21 or more models, it has <b>Power Rating 10</b>. Every model is equipped with: laspistol; frag grenades.||3|||false|false|false||false|
000001255|Renegade Chaos Spawn|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Chaos-Spawn|RaH|000000145|Fast Attack|If this unit contains 2 models, it has <b>Power Rating 2</b>. If this unit contains 3 models, it has <b>Power Rating 3</b>. If this unit contains 4 models, it has <b>Power Rating 4</b>. If this unit contains 5 models, it has <b>Power Rating 5</b>. Every model is equipped with: hideous mutations.||1|||false|false|false||false|
000001256|Renegade Command Squad|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Command-Squad|RaH|000000145|Elites|If this unit contains between 5 and 9 models, it has <b>Power Rating 5</b>. If this unit contains 10 or more models, it has <b>Power Rating 7</b>. Every model is equipped with: autogun; frag grenades.||3|||false|false|false||false|
000001257|Renegade Disciple Squad|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Disciple-Squad|RaH|000000145|Elites|If this unit contains between 6 and 10 models, it has <b>Power Rating 4</b>. If this unit contains 11 or more models, it has <b>Power Rating 6</b>. Every model is equipped with: autogun; frag grenades.||2|||false|false|false||false|
000001258|Renegade Enforcer|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Enforcer|RaH|000000145|Elites|A Renegade Enforcer is equipped with: laspistol; brutal assault weapon; frag grenades.||2|||false|false|false||false|
000001259|Renegade Marauder Squad|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Marauder-Squad|RaH|000000145|Elites|If this unit contains 5 or more Marauder models, it has <b>Power Rating 4</b>. Increase this unit’s Power Rating by <b>+1</b> for each Brute model it includes. Every Marauder and Marauder Chief model is equipped with: autogun; frag grenades; krak grenades. Every Brute model is equipped with: Brute combat weapon.||2|||false|false|false||false|
000001260|Renegade Ogryn Beast Handlers|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Ogryn-Beast-Handlers|RaH|000000145|Elites|If this unit contains 5 or more models, it has <b>Power Rating 6</b>. Every Chaos Mauler Hound model is equipped with: befouled fangs and claws. The Ogryn Pack Master is equipped with: mauler goad; ripper claw; frag grenades.||3|||false|false|false||false|
000001261|Renegade Ogryn Brutes|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Ogryn-Brutes|RaH|000000145|Elites|If this unit contains between 4 and 6 models, it has <b>Power Rating 11</b>. If this unit contains between 7 and 9 models, it has <b>Power Rating 16</b>. If this unit contains 10 or more models, it has <b>Power Rating 22</b>. Every model is equipped with: Ogryn weapon; frag grenades.||5|||false|false|false||false|
000001262|Renegade Plague Ogryns|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Plague-Ogryns|RaH|000000145|Elites|If this unit contains between 4 and 6 models, it has <b>Power Rating 10</b>. If this unit contains between 7 or more models, it has <b>Power Rating 15</b>. Every model is equipped with: Ogryn plague claws.||5|||false|false|false||false|
000001263|Renegade Heavy Weapons Squad|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Renegade-Heavy-Weapons-Squad|RaH|000000145|Heavy Support|If this unit contains 4 or more models, it has <b>Power Rating 8</b>. Every model is equipped with: autogun; heavy stubber; frag grenades.||4|||false|false|false||false|
000001264|Chimera|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Chimera|RaH|000000016|Dedicated Transport|A Chimera is equipped with: heavy bolter; lasgun array; Chimera multi-laser.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 12 <span class="tooltip00202" data-tooltip-content="#tooltip_content00202" data-tooltip-anchor="#tooltip_content00202"><span class="kwb">ASTRA</span> <span class="kwb">MILITARUM</span> <span class="kwb">INFANTRY</span></span> models. Each Heavy Weapons Team and Veteran Heavy Weapons Team model takes up the space of 2 models. Each <span class="tooltip00203" data-tooltip-content="#tooltip_content00203" data-tooltip-anchor="#tooltip_content00203"><span class="kwb">OGRYNS</span></span> and <span class="tooltip00204" data-tooltip-content="#tooltip_content00204" data-tooltip-anchor="#tooltip_content00204"><span class="kwb">BULLGRYNS</span></span> model takes up the space of 3 models.|5|||false|false|false||false|
000001265|Hellhounds|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Hellhounds|RaH|000000016|Fast Attack|A Hellhound is equipped with: inferno cannon; heavy flamer.||6|||false|false|false||false|
000001266|Scout Sentinels|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Scout-Sentinels|RaH|000000016|Fast Attack|If this unit contains 2 models, it has <b>Power Rating 6</b>. If this unit contains 3 models, it has <b>Power Rating 9</b>. Every model is equipped with: Militarum multi-laser.||3|||false|false|false||false|
000001267|Armoured Sentinels|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Armoured-Sentinels|RaH|000000016|Fast Attack|If this unit contains 2 models, it has <b>Power Rating 6</b>. If this unit contains 3 models, it has <b>Power Rating 9</b>. Every model is equipped with: Militarum multi-laser.||3|||false|false|false||false|
000001268|Salamander Scout Tank|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Salamander-Scout-Tank|RaH|000000145|Fast Attack|If this unit contains 2 models, it has <b>Power Rating 6</b>. If it contains 3 models, it has <b>Power Rating 9</b>. Every model is equipped with: autocannon; heavy bolter.||4|||false|false|false||false|
000001269|Arvus Lighter|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Arvus-Lighter|RaH|000000146|Flyers|An Arvus Lighter has no equipment.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 12 <span class="tooltip00202" data-tooltip-content="#tooltip_content00202" data-tooltip-anchor="#tooltip_content00202"><span class="kwb">ASTRA</span> <span class="kwb">MILITARUM</span> <span class="kwb">INFANTRY</span></span> models. Each Heavy Weapon Team or Veteran Heavy Weapon Team model takes the space of 2 models. This model cannot transport <span class="tooltip00203" data-tooltip-content="#tooltip_content00203" data-tooltip-anchor="#tooltip_content00203"><span class="kwb">OGRYN</span></span> models.|5|||false|false|false||false|
000001270|Valkyries|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Valkyries|RaH|000000016|Flyers|A Valkyrie is equipped with: hellstrike missiles; Militarum multi-laser.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 12 <span class="tooltip00202" data-tooltip-content="#tooltip_content00202" data-tooltip-anchor="#tooltip_content00202"><span class="kwb">ASTRA</span> <span class="kwb">MILITARUM</span> <span class="kwb">INFANTRY</span></span> models. Each Heavy Weapons Team and Veteran Heavy Weapons Team model takes up the space of 2 models. Each <span class="tooltip00203" data-tooltip-content="#tooltip_content00203" data-tooltip-anchor="#tooltip_content00203"><span class="kwb">OGRYNS</span></span> and <span class="tooltip00204" data-tooltip-content="#tooltip_content00204" data-tooltip-anchor="#tooltip_content00204"><span class="kwb">BULLGRYNS</span></span> model takes up the space of 3 models.|7|||false|false|false||false|
000001271|Leman Russ Battle Tanks|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Leman-Russ-Battle-Tanks|RaH|000000016|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 18</b>. If this unit contains 3 models, it has <b>Power Rating 27</b>. Every model is equipped with: Leman Russ battle cannon; lascannon.||9|||false|false|false||false|
000001273|Basilisks|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Basilisks|RaH|000000016|Heavy Support|A Basilisk is equipped with: earthshaker cannon; heavy flamer.||7|||false|false|false||false|
000001274|Medusa Carriage Battery|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Medusa-Carriage-Battery|RaH|000000146|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 12</b>. If this unit contains 3 models, it has <b>Power Rating 18</b>. Every model is equipped with: Medusa siege cannon. Each Medusa Carriage model has 5 separate Guardsman crew models.||6|||false|false|false||false|
000001275|Griffon Mortar Carrier|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Griffon-Mortar-Carrier|RaH|000000145|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 8</b>. If it contains 3 models, it has <b>Power Rating 12</b>. Every model is equipped with: heavy bolter; Griffon heavy mortar.||4|||false|false|false||false|
000001276|Wyverns|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Wyverns|RaH|000000016|Heavy Support|A Wyvern is equipped with: Wyvern quad stormshard mortar; heavy bolter.||6|||false|false|false||false|
000001277|Hydras|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Hydras|RaH|000000016|Heavy Support|A Hydra is equipped with: heavy bolter; Hydra quad autocannon.||6|||false|false|false||false|
000001278|Colossus Bombards|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Colossus-Bombards|RaH|000000146|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 16</b>. If this unit contains 3 models, it has <b>Power Rating 24</b>. Every model is equipped with: Colossus siege mortar.||8|||false|false|false||false|
000001280|Rapier Laser Destroyer Battery|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Rapier-Laser-Destroyer-Battery|RaH|000000146|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 10</b>. If this unit contains 3 models, it has <b>Power Rating 15</b>. Every model is equipped with: laser destroyer; lasgun; frag grenades. Each Rapier Laser Destroyer model has 1 separate Guardsman crew model.||5|||false|false|false||false|
000001281|Heavy Quad Launcher Battery|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Heavy-Quad-Launcher-Battery|RaH|000000146|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 10</b>. If this unit contains 3 models, it has <b>Power Rating 15</b>. Every model is equipped with: heavy quad launcher. Each Heavy Quad Launcher model has 3 separate Guardsman crew models.||5|||false|false|false||false|
000001282|Heavy Mortar Battery|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Heavy-Mortar-Battery|RaH|000000146|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 8</b>. If this unit contains 3 models, it has <b>Power Rating 12</b>. Every model is equipped with: heavy mortar. Each Heavy Mortar model has 3 separate Guardsman crew models.||4|||false|false|false||false|
000001283|Malcador|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Malcador|RaH|000000146|Heavy Support|A Malcador is equipped with: 2 autocannons; Malcador battle cannon; heavy bolter.||12|||false|false|false||false|
000001284|Minotaur|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Minotaur|RaH|000000146|Lords of War|A Minotaur is equipped with: Minotaur twin earthshaker cannon; adamantine tracks.||15|||false|false|false||false|
000001285|Malcador Defender|https://wahapedia.ru/wh40k9ed/factions/renegades-and-heretics/Malcador-Defender|RaH|000000146|Heavy Support|A Malcador Defender is equipped with: demolisher battle cannon; 7 heavy bolters.||14|||false|false|false||false|
